sigPos,sigNeg,pdPos,hwPos,cccPos,pdNeg,hwNeg,cccNeg,fr1,fr2,pli1,pli2,spi1,spi2
1.00000,0.00000,1.50000,1.50000,0.03115,0.00000,0.00000,0.00000,3.51236,1.37632,0.14716,0.17524,0.78363,0.57136
1.00000,0.00000,1.00000,1.50000,0.02440,0.00000,0.00000,0.00000,3.51236,3.12718,0.14716,0.12384,0.78363,0.72664
1.00000,0.00000,1.00000,1.00000,0.04671,0.00000,0.00000,0.00000,1.37632,3.12718,0.17524,0.12384,0.57136,0.72664
1.00000,0.00000,2.00000,1.00000,0.01524,0.00000,0.00000,0.00000,2.63846,4.00869,0.09604,0.10442,0.70455,0.60391
1.00000,0.00000,0.50000,1.50000,0.05043,0.00000,0.00000,0.00000,2.63846,13.44655,0.09604,0.10540,0.70455,0.74590
1.00000,0.00000,-2.00000,1.00000,0.06405,0.00000,0.00000,0.00000,4.00869,13.44655,0.10442,0.10540,0.60391,0.74590
1.00000,0.00000,1.00000,1.00000,0.05094,0.00000,0.00000,0.00000,2.84095,8.34929,0.09379,0.09269,0.48007,0.80702
1.00000,0.00000,-1.50000,2.50000,0.03405,0.00000,0.00000,0.00000,7.46623,1.04290,0.09557,0.17476,0.80047,0.68857
1.00000,0.00000,-1.00000,2.00000,0.02417,0.00000,0.00000,0.00000,7.46623,0.91653,0.09557,0.15319,0.80047,0.50683
1.00000,0.00000,0.50000,1.50000,0.02887,0.00000,0.00000,0.00000,1.04290,0.91653,0.17476,0.15319,0.68857,0.50683
1.00000,0.00000,2.00000,2.50000,0.02263,0.00000,0.00000,0.00000,9.57638,2.76482,0.05662,0.08313,0.68461,0.52700
1.00000,0.00000,1.50000,2.50000,0.02845,0.00000,0.00000,0.00000,9.57638,2.26697,0.05662,0.08675,0.68461,0.32240
1.00000,0.00000,1.00000,2.00000,0.01186,0.00000,0.00000,0.00000,2.76482,2.26697,0.08313,0.08675,0.52700,0.32240
1.00000,0.00000,2.00000,2.50000,0.03816,0.00000,0.00000,0.00000,6.90291,27.64666,0.07258,0.04676,0.62223,0.80440
1.00000,0.00000,-2.00000,2.00000,0.02760,0.00000,0.00000,0.00000,1.00940,0.79473,0.13383,0.15449,0.18671,0.32515
1.00000,0.00000,-1.00000,2.00000,0.04093,0.00000,0.00000,0.00000,1.00940,3.79249,0.13383,0.07863,0.18671,0.63804
1.00000,0.00000,-3.00000,1.00000,0.03003,0.00000,0.00000,0.00000,0.79473,3.79249,0.15449,0.07863,0.32515,0.63804
1.00000,0.00000,-2.00000,1.50000,0.03591,0.00000,0.00000,0.00000,0.92110,19.53643,0.18908,0.15666,0.70498,0.88929
1.00000,0.00000,1.00000,3.00000,0.02433,0.00000,0.00000,0.00000,0.92110,3.00233,0.18908,0.12125,0.70498,0.71378
1.00000,0.00000,3.50000,1.00000,0.02653,0.00000,0.00000,0.00000,0.92110,11.92252,0.18908,0.09556,0.70498,0.81952
1.00000,0.00000,2.50000,4.50000,0.03750,0.00000,0.00000,0.00000,19.53643,3.00233,0.15666,0.12125,0.88929,0.71378
1.00000,0.00000,2.50000,4.00000,0.02863,0.00000,0.00000,0.00000,19.53643,11.92252,0.15666,0.09556,0.88929,0.81952
0.00000,0.00000,26.50000,NaN,0.00880,0.00000,0.00000,0.00000,3.00233,11.92252,0.12125,0.09556,0.71378,0.81952
1.00000,0.00000,1.00000,1.50000,0.04058,0.00000,0.00000,0.00000,0.39128,2.30503,0.19205,0.09878,0.26711,0.59451
1.00000,0.00000,2.00000,2.00000,0.03094,0.00000,0.00000,0.00000,1.84981,2.06447,0.10790,0.16614,0.49346,0.76817
1.00000,0.00000,2.00000,1.00000,0.07563,0.00000,0.00000,0.00000,1.84981,0.52982,0.10790,0.16302,0.49346,0.22962
1.00000,0.00000,1.50000,2.50000,0.05594,0.00000,0.00000,0.00000,1.84981,0.52830,0.10790,0.21336,0.49346,0.38266
1.00000,0.00000,1.00000,2.00000,0.03721,0.00000,0.00000,0.00000,1.84981,4.02390,0.10790,0.10302,0.49346,0.75014
1.00000,0.00000,0.50000,2.00000,0.03868,0.00000,0.00000,0.00000,2.06447,0.52982,0.16614,0.16302,0.76817,0.22962
0.00000,0.00000,1.50000,NaN,0.02458,0.00000,0.00000,0.00000,2.06447,0.52830,0.16614,0.21336,0.76817,0.38266
1.00000,0.00000,1.00000,1.50000,0.01922,0.00000,0.00000,0.00000,2.06447,4.02390,0.16614,0.10302,0.76817,0.75014
1.00000,0.00000,1.00000,1.00000,0.03099,0.00000,0.00000,0.00000,0.52982,0.52830,0.16302,0.21336,0.22962,0.38266
1.00000,0.00000,1.00000,1.00000,0.05478,0.00000,0.00000,0.00000,0.52982,4.02390,0.16302,0.10302,0.22962,0.75014
1.00000,0.00000,1.00000,1.00000,0.03217,0.00000,0.00000,0.00000,0.52830,4.02390,0.21336,0.10302,0.38266,0.75014
1.00000,0.00000,1.50000,2.50000,0.02817,0.00000,0.00000,0.00000,9.83214,7.74635,0.05984,0.05608,0.73869,0.62587
1.00000,0.00000,1.50000,2.00000,0.03110,0.00000,0.00000,0.00000,9.83214,8.51063,0.05984,0.07251,0.73869,0.74623
1.00000,0.00000,1.50000,1.50000,0.01533,0.00000,0.00000,0.00000,7.74635,8.51063,0.05608,0.07251,0.62587,0.74623
1.00000,0.00000,1.00000,2.50000,0.02303,0.00000,0.00000,0.00000,6.23910,14.97658,0.07628,0.05673,0.73324,0.79803
1.00000,0.00000,1.50000,2.00000,0.01787,0.00000,0.00000,0.00000,6.23910,5.48852,0.07628,0.09164,0.73324,0.74205
1.00000,0.00000,2.00000,2.00000,0.02419,0.00000,0.00000,0.00000,14.97658,5.48852,0.05673,0.09164,0.79803,0.74205
1.00000,0.00000,-1.50000,3.00000,0.04513,0.00000,0.00000,0.00000,10.39850,20.75132,0.12188,0.14997,0.79410,0.87923
1.00000,0.00000,2.00000,1.50000,0.02029,0.00000,0.00000,0.00000,10.39850,6.75674,0.12188,0.11842,0.79410,0.83113
1.00000,0.00000,0.50000,1.50000,0.07953,0.00000,0.00000,0.00000,20.75132,6.75674,0.14997,0.11842,0.87923,0.83113
1.00000,0.00000,-0.50000,2.00000,0.03393,0.00000,0.00000,0.00000,3.14695,1.13424,0.12523,0.17678,0.66441,0.69508
1.00000,0.00000,-0.50000,1.00000,0.04184,0.00000,0.00000,0.00000,6.24062,3.69504,0.06330,0.10257,0.39160,0.63116
0.00000,0.00000,2.00000,NaN,0.00903,0.00000,0.00000,0.00000,0.47806,0.59376,0.23226,0.24530,0.53729,0.55201
0.00000,0.00000,2.00000,NaN,0.00898,0.00000,0.00000,0.00000,0.47806,0.69425,0.23226,0.19537,0.53729,0.74558
0.00000,0.00000,1.00000,NaN,0.00881,0.00000,0.00000,0.00000,0.47806,1.04289,0.23226,0.20232,0.53729,0.71700
1.00000,0.00000,-2.00000,1.50000,0.03871,0.00000,0.00000,0.00000,0.47806,10.29648,0.23226,0.09629,0.53729,0.74467
1.00000,0.00000,0.50000,2.50000,0.06636,0.00000,0.00000,0.00000,0.47806,4.29642,0.23226,0.10209,0.53729,0.71680
0.00000,0.00000,-2.00000,NaN,0.00723,0.00000,0.00000,0.00000,0.59376,0.69425,0.24530,0.19537,0.55201,0.74558
0.00000,0.00000,-1.00000,NaN,0.01212,0.00000,0.00000,0.00000,0.59376,1.04289,0.24530,0.20232,0.55201,0.71700
1.00000,0.00000,0.50000,1.50000,0.05084,0.00000,0.00000,0.00000,0.59376,10.29648,0.24530,0.09629,0.55201,0.74467
1.00000,0.00000,0.50000,1.50000,0.08647,0.00000,0.00000,0.00000,0.59376,4.29642,0.24530,0.10209,0.55201,0.71680
0.00000,0.00000,4.00000,NaN,0.00804,0.00000,0.00000,0.00000,0.69425,1.04289,0.19537,0.20232,0.74558,0.71700
1.00000,0.00000,2.50000,1.00000,0.03366,0.00000,0.00000,0.00000,0.69425,10.29648,0.19537,0.09629,0.74558,0.74467
1.00000,0.00000,1.00000,1.50000,0.07498,0.00000,0.00000,0.00000,0.69425,4.29642,0.19537,0.10209,0.74558,0.71680
1.00000,0.00000,1.50000,1.00000,0.03659,0.00000,0.00000,0.00000,1.04289,10.29648,0.20232,0.09629,0.71700,0.74467
1.00000,0.00000,1.00000,1.50000,0.06795,0.00000,0.00000,0.00000,1.04289,4.29642,0.20232,0.10209,0.71700,0.71680
1.00000,0.00000,1.00000,3.00000,0.03225,0.00000,0.00000,0.00000,10.29648,4.29642,0.09629,0.10209,0.74467,0.71680
1.00000,0.00000,1.00000,1.50000,0.02210,0.00000,0.00000,0.00000,5.21447,12.32593,0.10095,0.15269,0.76420,0.86440
0.00000,0.00000,-1.00000,NaN,0.03757,0.00000,0.00000,0.00000,5.21447,0.26187,0.10095,0.32363,0.76420,0.60098
1.00000,0.00000,-0.50000,2.00000,0.07449,0.00000,0.00000,0.00000,12.32593,0.26187,0.15269,0.32363,0.86440,0.60098
0.00000,0.00000,-2.00000,NaN,0.00626,0.00000,0.00000,0.00000,1.82392,1.04289,0.18818,0.21003,0.67746,0.63519
0.00000,0.00000,-30.00000,NaN,0.01085,0.00000,0.00000,0.00000,1.82392,0.63833,0.18818,0.23333,0.67746,0.65405
1.00000,0.00000,-2.00000,1.50000,0.01498,0.00000,0.00000,0.00000,1.82392,0.94089,0.18818,0.18135,0.67746,0.63588
0.00000,0.00000,2.50000,NaN,0.01123,0.00000,0.00000,0.00000,1.04289,0.63833,0.21003,0.23333,0.63519,0.65405
0.00000,0.00000,-3.50000,NaN,0.00742,0.00000,0.00000,0.00000,1.04289,0.94089,0.21003,0.18135,0.63519,0.63588
0.00000,0.00000,1.50000,NaN,0.02068,0.00000,0.00000,0.00000,0.63833,0.94089,0.23333,0.18135,0.65405,0.63588
1.00000,0.00000,1.00000,2.00000,0.03167,0.00000,0.00000,0.00000,1.58489,1.04289,0.17609,0.16536,0.65425,0.45220
1.00000,0.00000,2.00000,1.00000,0.03834,0.00000,0.00000,0.00000,0.89826,2.85007,0.18983,0.10313,0.65019,0.65375
1.00000,0.00000,-1.50000,2.00000,0.02126,0.00000,0.00000,0.00000,0.89826,0.68816,0.18983,0.18482,0.65019,0.44617
1.00000,0.00000,0.50000,2.00000,0.13422,0.00000,0.00000,0.00000,0.89826,35.07167,0.18983,0.09809,0.65019,0.83059
1.00000,0.00000,-1.00000,1.00000,0.06161,0.00000,0.00000,0.00000,2.85007,0.68816,0.10313,0.18482,0.65375,0.44617
1.00000,0.00000,1.00000,3.00000,0.05863,0.00000,0.00000,0.00000,2.85007,35.07167,0.10313,0.09809,0.65375,0.83059
1.00000,0.00000,1.00000,1.50000,0.08882,0.00000,0.00000,0.00000,0.68816,35.07167,0.18482,0.09809,0.44617,0.83059
1.00000,0.00000,-1.00000,2.50000,0.06155,0.00000,0.00000,0.00000,11.05619,0.62269,0.10950,0.24457,0.78314,0.68133
1.00000,0.00000,1.50000,2.50000,0.03827,0.00000,0.00000,0.00000,11.05619,7.81942,0.10950,0.09415,0.78314,0.72524
1.00000,0.00000,1.50000,2.50000,0.06537,0.00000,0.00000,0.00000,0.62269,7.81942,0.24457,0.09415,0.68133,0.72524
1.00000,0.00000,-1.00000,1.50000,0.04261,0.00000,0.00000,0.00000,19.63380,3.58542,0.14193,0.11645,0.88364,0.75497
1.00000,0.00000,-0.50000,1.50000,0.09468,0.00000,0.00000,0.00000,19.63380,0.18726,0.14193,0.35785,0.88364,0.52170
0.00000,0.00000,36.50000,NaN,0.03007,0.00000,0.00000,0.00000,3.58542,0.18726,0.11645,0.35785,0.75497,0.52170
1.00000,0.00000,-2.00000,1.50000,0.01797,0.00000,0.00000,0.00000,1.11749,7.59409,0.22906,0.12060,0.71243,0.77629
0.00000,0.00000,4.00000,NaN,0.01150,0.00000,0.00000,0.00000,1.11749,0.37075,0.22906,0.25714,0.71243,0.42721
